76	-85.732071	0.000034	1509.433960
77	-82.980034	0.000052	1509.433960
78	-82.088951	0.000058	1509.433960
79	-83.164650	0.000050	1610.062866
80	-82.117676	0.000057	1408.805054
81	-81.301918	0.000068	754.716980
82	-84.978271	0.000038	1811.320801
83	-87.988571	0.000026	1559.748413
84	-85.466003	0.000039	1006.289368
85	-84.978271	0.000042	1559.748413
86	-85.074783	0.000041	1509.433960
87	-87.535774	0.000029	1811.320801
88	-84.868317	0.000041	2012.578735
89	-84.301994	0.000048	855.345886
90	-84.274849	0.000042	1459.119385
91	-85.291565	0.000042	1106.918213
92	-84.922951	0.000040	1610.062866
93	-85.610779	0.000036	1056.603760
94	-84.461449	0.000047	553.459106
95	-83.813217	0.000046	654.088074
96	-85.140343	0.000040	1459.119385
97	-83.576485	0.000049	1308.176147
98	-81.274704	0.000069	654.088074
99	-86.609886	0.000033	1106.918213
100	-90.097107	0.000020	1509.433960
101	-86.823517	0.000030	1660.377441
102	-87.681526	0.000027	1660.377441
103	-87.756271	0.000027	1408.805054
104	-85.181824	0.000039	855.345886
105	-85.404144	0.000036	1509.433960
106	-87.312294	0.000028	1710.691772
107	-84.370605	0.000043	1761.006226
108	-83.212059	0.000053	1157.232788
109	-86.540947	0.000033	1509.433960
110	-85.995361	0.000036	1459.119385
111	-86.461884	0.000035	1911.949585
112	-87.422592	0.000029	1459.119385
113	-87.832336	0.000027	1408.805054
114	-83.133331	0.000055	1056.603760
115	-84.128517	0.000047	1157.232788
116	-85.360497	0.000038	1811.320801
117	-84.315628	0.000047	1408.805054
118	-83.955421	0.000046	905.660400
119	-87.492981	0.000030	1257.861572
120	-89.449852	0.000021	1509.433960
121	-85.510727	0.000038	1811.320801
122	-84.554237	0.000043	1157.232788
123	-84.605026	0.000043	1408.805054
124	-83.270714	0.000053	855.345886
125	-87.578987	0.000031	1308.176147
126	-89.678482	0.000022	1911.949585
127	-89.296684	0.000023	1911.949585
128	-89.107376	0.000022	1710.691772
129	-87.367096	0.000030	1811.320801
130	-86.495590	0.000033	805.031433
131	-87.711266	0.000030	1610.062866
132	-88.440849	0.000027	1610.062866
133	-86.763115	0.000034	1308.176147
134	-86.384224	0.000036	1308.176147
135	-85.148605	0.000038	2012.578735
136	-85.685020	0.000038	2113.207520
137	-87.394753	0.000029	1911.949585
138	-85.592415	0.000038	1408.805054
139	-87.285149	0.000029	955.974792
140	-88.985603	0.000027	1006.289368
141	-83.097076	0.000053	1559.748413
142	-75.552284	0.000138	754.716980
143	-79.533051	0.000089	603.773621
144	-85.386635	0.000038	1308.176147
145	-84.860573	0.000039	1710.691772
